l1_sim,l2_sim,l3_sim,l4_sim
0.1774931,0.2327407,0.24033815,-0.028880788
0.0595941,-0.021930054,0.05593201,0.5665008
0.08899136,0.15186429,0.14037232,0.27478537
0.07378258,0.035836406,-0.02141017,-0.019439213
0.058041334,0.32830575,0.1234176,0.56635946
0.10351855,0.14855772,0.4670267,0.544124
0.099374235,0.28274697,0.4121112,0.3017957
0.093574874,0.1642819,0.3212179,0.18145043
0.033084616,0.15488814,0.12868401,0.37201402
0.098541595,0.13208906,0.038548212,0.085783154
-0.004510097,0.0806083,0.11030987,0.3160364
0.012774471,0.015147818,0.055610053,0.24054617
0.1379033,0.052055657,0.08425808,0.31213334
0.029280126,0.39080653,0.41220102,0.25504628
0.12319318,0.19707382,0.25907275,0.39265183
0.061841015,0.031724174,0.084636085,0.24978302
0.00839747,0.002393567,0.12716791,0.39307466
0.037055854,0.17847922,0.15127824,0.08950919
0.075696,0.17954504,0.25036013,0.32379535
0.11352024,0.32847047,0.35075125,0.26885626
0.118814714,0.11683957,0.11232595,0.11982015
0.051562514,0.28677034,0.22364049,0.42649102
0.025348593,0.08128725,0.4194666,0.5368326
0.12001947,0.2807386,0.27181342,0.40512416
0.08696212,0.11955741,0.37337548,0.3869229
-0.01364243,0.072283804,0.0904804,0.23258002
0.11230261,0.01828983,0.04969464,0.24170186
-0.043864775,-0.019431205,0.17921072,0.42195988
0.1043144,0.23339078,0.21730445,0.19790179
0.15174408,-0.011938868,0.030964047,0.23761219
0.10221634,0.089178585,0.073405325,0.34784064
0.07002887,0.35099554,0.30868176,0.32610896
0.09473442,0.24506235,0.17206417,0.3741828
0.0073961243,0.009877857,0.08399523,0.451383
0.056594737,0.06865598,0.05128208,0.23695014
-0.016152326,0.1931532,0.20248263,0.29275757
0.10250461,0.12587808,0.27620476,0.2308441
0.011250591,0.024091184,0.011888789,0.1491043
0.085626304,0.1485005,0.1324249,0.2997592
0.17571124,0.21990345,0.4732408,0.2485187
0.07362137,0.016672337,0.050697893,0.19237994
0.041235063,0.13964343,0.21191782,0.6658767
0.07838514,0.015049703,-0.013543604,-0.0342495
0.12821615,0.28235048,0.54228425,0.19280677
0.048841745,-0.013883877,0.25412187,0.28443906
0.012786684,0.1484501,0.12298114,0.28810924
-0.024896575,0.17886274,0.31471106,0.29818484
0.113068655,0.44414678,0.48478612,0.27395457
0.097302355,0.29961735,0.3340441,1.0
0.02909169,0.32781497,0.34462443,0.5269077
0.1569657,0.2592442,0.35658997,0.33967966
-0.07788904,0.09677085,0.39616913,0.39732197
0.039433982,0.060956,0.19883363,0.6593254
0.11839194,0.09497152,0.1031411,0.07194513
0.04347457,0.19878033,0.27221408,0.6203652
0.05990481,0.049725372,0.08941977,-0.12427651
0.07665069,0.18770772,0.18368319,0.33061817
0.0539871,0.053708073,0.25160322,0.5865621
0.048815235,0.13995196,0.21708713,0.5163969
-0.0014841207,0.17999227,0.15988812,0.240326
0.10049666,0.16516596,0.21368213,0.26414278
0.041782785,0.22851358,0.11584581,0.2141821
0.0623823,0.46932396,0.51909745,0.4632528
0.031616155,0.22845437,0.24722677,0.36814332
0.061042607,0.10939113,0.1910573,0.48127225
0.016762415,0.13024367,0.38238162,0.3396683
0.14268383,0.22162119,0.20159736,0.083378196
0.052599538,0.03435986,0.20285006,0.6958533
0.03940422,0.1363632,0.13974118,0.5335553
0.027530689,0.3695614,0.37625396,0.34640017
0.032212038,0.32593238,0.4595575,0.36148152
0.02779538,-0.019001534,-0.041522738,0.14646484
0.1051039,0.2956104,0.36299154,0.39445904
-0.016790958,0.2828669,0.39701578,0.3678583
0.016542569,0.53637207,0.5267118,0.30916372
0.037170988,0.34247768,0.23119462,0.45090395
0.014970095,0.14607298,0.14797398,0.47200388
0.12992212,0.3347069,0.32087013,0.1291714
0.07561467,0.18601193,0.1974265,0.38267863
-0.0045154006,0.2038886,0.23083284,0.30442998
0.045511845,0.35314435,0.3630184,0.17147642
0.05374464,0.1594999,0.4895763,0.24975753
0.044793773,-0.043766398,0.05826934,0.23864949
0.07309756,0.15422519,0.18947288,0.2953063
0.03989027,0.49955904,0.355308,0.2723527
0.12080553,0.43290913,0.4260891,0.47503224
0.020981865,-0.012843012,0.02130731,0.29762682
0.045364194,0.05720627,0.03992686,0.14089884
0.03976049,0.032896124,0.068247706,0.36273578
0.05404709,0.10822111,0.115717374,0.18411976
0.09348411,0.13464653,0.2177432,0.33696187
0.07838514,0.015049703,-0.0137347095,0.030075993
0.122421734,0.058378115,0.084290676,0.432718
0.05467126,0.16976012,0.1928038,0.33691487
0.13281775,0.18977055,0.1514207,0.012649557
0.018897159,0.3695614,0.44171435,0.34494105
-0.006116859,0.13360569,0.13402973,0.20913066
0.018525753,0.08668547,0.21702814,0.33955604
-0.008876893,-0.034628145,-0.021492902,0.12435715
0.08561725,0.55444777,0.5190251,0.36186153
0.06981642,0.3243326,0.42447057,0.58836365
0.018937984,0.61259574,0.62170947,0.21118619
0.04289775,0.32524642,0.50772685,0.1267034
0.14658843,0.1370778,0.12013612,0.44954035
0.10936725,0.08492515,0.10105021,0.32114017
-0.042738825,-0.028249497,0.07115135,0.24383374
0.032844964,0.2770397,0.28416875,0.24280773
0.092139475,0.05883068,0.31336528,0.25220257
0.20468123,0.27964845,0.34818012,0.18903515
0.05643605,0.13158524,0.28975904,0.470983
0.05471548,0.004698489,0.053329866,0.49493644
0.14242975,0.07892534,0.15429994,0.41602457
0.06777662,0.07251525,0.16815352,0.3360658
0.016864423,0.02829047,0.056844108,0.019469306
0.020227091,0.04204054,0.36625233,0.35271418
0.055778533,0.19422439,0.43856874,0.5977899
0.16923083,0.24888633,0.46261016,0.21043824
0.14677717,0.29866675,0.40148047,0.4414831
0.035757486,0.17912595,0.1970434,0.36168882
0.094068505,0.36861774,0.19836329,0.52521276
0.027562639,0.020654624,0.02718863,0.4453897
0.10917118,0.32038856,0.3187524,0.3380819
0.08269351,0.2510215,0.48479706,0.2780108
0.084043436,0.22995032,0.28340775,0.39497045
0.020622024,0.050094694,0.0947547,0.4879231
0.07464794,0.04361987,0.053461324,0.25663844
0.079716265,0.07379706,0.07314268,0.39639354
0.12082913,0.7028763,0.6769973,0.377611
0.02140456,0.17015639,0.25570035,0.24917677
0.044417106,0.056498233,0.05973674,0.33035144
0.12372965,-0.02647143,-0.03525786,0.05910844
0.11738366,0.15019763,0.15066649,0.30468574
0.04654189,0.0020925815,-0.07937958,0.41836432
0.094771914,0.049045276,0.04111495,-0.101139486
0.110663384,0.10468957,0.15409519,0.28178933
0.006489565,0.09505524,0.2030426,0.34692132
0.0496466,0.16380472,0.21442914,0.4005223
-0.0177202,0.09730949,0.102112815,0.46412668
0.018897148,0.3695614,0.44171435,0.34494105
0.11121717,0.3130713,0.37533522,0.5852176
0.14475743,0.4048504,0.44925418,0.45807827
0.1348374,0.45177424,0.39190656,0.2686905
0.12220235,0.20540524,0.27639535,0.31876785
-0.005596318,-0.032387834,0.02318039,0.28520858
0.1433034,0.20342326,0.16895542,0.15310983
0.17762439,0.72775334,0.8148316,0.85760456
0.05031554,0.45096114,0.47656327,0.5457579
0.17595842,0.0260039,0.049079698,0.07463074
0.09110933,0.53866893,0.52686,0.26262853
0.060069785,0.17083597,0.11020396,0.22391753
-0.009419163,0.13582784,0.16678247,0.35945004
0.052010365,0.031038044,0.2656999,0.2467366
0.062496323,0.08350722,0.20425649,1.0
0.050941244,0.098426685,0.16673434,0.525432
0.14148393,0.3744288,0.29042035,0.1918612
0.020096028,-0.10960065,0.037587214,0.24530752
0.052772082,0.3306594,0.33935767,0.26607674
0.037415277,0.022525672,0.077504985,0.51900804
0.16410741,0.43893152,0.4113402,0.31034034
0.038059093,-0.00050631573,0.041241955,0.1610991
0.06175442,0.3624543,0.38413894,0.00025955692
0.03978233,0.13517772,0.24364142,0.55441815
0.078887366,0.102002375,0.17174745,0.54561615
0.12888776,0.40812802,0.46528703,0.22397417
0.110292956,0.16433088,0.21268603,0.44791222
0.048340995,0.07303671,0.16335438,0.25486192
0.04251934,0.080972336,0.056168374,0.16379333
0.06870482,0.029330553,0.07063648,0.08075453
0.043771986,0.31787696,0.39683756,0.38060668
0.05199931,0.060909465,0.12774244,0.23517959
-0.008949152,0.1371128,0.18198152,0.37465385
0.14147452,0.03850855,0.076755896,0.19331223
0.09057292,0.12568343,0.15258679,0.3481345
0.05028848,0.36484843,0.39998552,0.2547344
0.07757024,0.2804319,0.25760457,0.23206657
0.11072538,0.12987264,0.14439362,0.24685319
0.040641908,0.10024712,0.16634533,0.4422178
0.010952561,0.010572589,0.015015462,0.028680261
0.17774877,0.29304546,0.38707808,0.40963337
0.13281775,0.18977055,0.1514207,-0.00044712043
0.041047346,0.13903822,0.403171,0.38026372
0.08258924,0.23151194,0.2468095,0.3591446
0.053433888,0.09948074,0.10169068,0.20791459
0.026314845,0.02779075,0.026963256,0.30367222
0.021832846,0.33910033,0.28917557,0.009330257
0.09546317,0.064180024,0.17902036,0.21591997
0.019481782,0.4005609,0.3777174,0.5286395
0.02806779,0.059891544,0.1391912,0.23405473
-0.015866127,0.050396677,0.16869333,0.37115997
0.11502687,0.13157931,0.26014677,0.6103159
0.05095119,0.073548555,-0.050774015,0.18467246
0.028994331,0.018904306,0.30790317,0.17164306
0.104532905,-0.035488226,0.07152875,0.054244444
0.108091466,0.18013965,0.1696504,0.3604163
0.12617142,0.35803106,0.43515158,0.35155967
0.04842319,0.074085146,0.29804575,0.63936865
0.10250264,0.12833995,0.34897506,0.9376012
0.06666056,0.034999833,0.086294815,0.35531536
0.044216666,0.23752905,0.45187995,0.72484356
0.09284948,0.06022069,0.046861,0.11256284
0.01256338,0.22035336,0.2527072,0.19473745
0.01713222,0.2829669,0.3057759,0.24846198
-0.0017181973,0.29240403,0.34424937,0.33190328
0.20182446,0.19698659,0.2161021,0.1576352
0.05160507,0.1383031,0.15777867,0.3133544
0.06872969,0.1493798,0.18450806,0.36392456
0.07294534,0.034867115,0.017487012,0.05561448
0.0743286,0.04844788,0.1280132,0.50815785
0.18280147,0.2120068,0.35054058,0.54388714
0.00026215654,0.18513195,0.18080476,0.58627796
0.11704122,0.079915114,0.099850595,0.23913983
0.09593637,0.40162948,0.36125517,0.55353177
0.0973843,0.0677348,0.27725106,0.22475204
0.039014,0.11484268,0.16857201,0.6184019
0.0444603,0.31024832,0.29636112,0.3052102
0.10777146,0.32302892,0.30487177,0.27928877
0.03929587,0.28593907,0.27249596,0.5671529
0.07838514,0.015049701,-0.01354362,-0.034249514
0.103553385,0.04741631,0.031429313,0.3515371
0.028600382,0.11718079,0.09533159,0.038970497
0.09821469,0.07032877,0.31343257,0.2701272
0.06345459,0.07116442,0.015878553,0.41470498
0.040135503,0.12759349,0.023989312,0.22652455
0.02921857,0.015088746,0.04129519,0.018581124
0.10025296,0.047254603,0.096890695,0.34633362
0.13457872,0.22684096,0.42916986,0.15326549
0.12737477,0.4717542,0.50940824,0.44960395
0.008960474,0.09992286,0.26572827,0.4737288
0.07838514,0.015049703,-0.013543604,-0.057362646
0.070745,0.0163743,0.00912897,0.27715972
0.03472162,0.14258437,0.43414396,0.29341415
0.01801815,-0.02074133,0.05217974,-0.04695962
0.050445538,0.11779124,0.13440031,0.33146074
0.07838514,0.015049703,-0.0137347095,0.030075993
0.07091791,0.0031040115,0.045678075,0.11350597
0.07109618,0.32559446,0.32694736,0.50392884
0.05830225,0.04811818,0.08219488,0.3619929
0.057635587,0.41152206,0.38602367,0.21953934
0.10963815,0.5316406,0.4609968,0.9567776
-0.023397606,0.18432471,0.23300463,0.3132359
0.048311204,0.13672787,0.20134544,0.20369083
0.14413951,0.35443527,0.28290057,0.4173102
0.015162232,0.24354723,0.33006778,0.56637555
0.07294534,0.034867115,0.017487012,0.05561448
0.07052564,0.122595705,0.26762012,0.430814
0.08235226,0.3819183,0.42670128,0.4213312
0.0829813,0.066864684,0.19368504,0.28867108
0.018143337,0.013213144,-0.032456987,0.06686149
0.13973168,0.34012422,0.46202916,0.5307916
0.13611494,0.14533795,0.25305322,0.53171897
0.1709055,0.33282235,0.5022042,0.30531585
0.07351521,0.1556695,0.2640952,0.31321362
0.0820977,0.21384797,0.07785501,0.37381515
0.09209525,0.15040271,0.20136295,0.656559
0.08493271,0.047519974,0.14815316,0.21809678
0.036483835,0.089047804,0.07569705,0.17525095
0.02251664,0.14967269,0.073200405,0.34108934
0.115264,0.52915084,0.5286123,0.24531426
0.029379541,0.04141305,0.10150973,0.14808656
0.059916116,0.3587666,0.38521343,0.420719
0.08953142,0.36622018,0.34864736,0.28884
0.054337695,0.18901235,0.22583622,0.41392168
0.09623069,0.09337305,0.19757816,0.5855713
0.024742002,-0.008909313,0.2562099,0.2570338
0.026181713,0.034778334,0.0075322427,0.01406174
0.098535724,0.1157821,0.33832026,0.25160486
-0.0117007345,0.16623092,0.11675017,0.47668833
0.05468646,0.15523908,0.06985941,0.10307931
0.11461385,0.22836189,0.22570634,0.26386723
0.036691416,0.26065794,0.2772554,0.246505
0.0401274,-0.03849576,0.12696807,0.14562264
-0.043742217,0.33623794,0.18150018,0.18399976
0.07165645,-0.026017582,-0.029217184,0.11662832
0.022896403,0.13728224,0.21478479,0.46018478
0.08414988,0.054901022,0.15884085,0.39652348
0.030875484,0.3026485,0.11495703,0.50490177
0.16556036,0.14844774,0.23469636,0.46369424
0.044902954,0.13078976,0.18856916,0.51396525
-0.005672579,-0.017310483,0.06113971,0.2658287
0.03386548,0.135307,0.30366573,0.42434272
0.13315657,0.30698708,0.3337438,0.93032086
0.11284917,0.07620321,0.1426021,0.3352039
0.07550631,0.004884723,0.020666221,0.121303394
0.095243074,0.09912556,0.18437222,0.5691882
-0.025758618,0.17044324,0.13287435,0.25228962
0.046824593,0.2857808,0.12172698,0.41279623
0.18983215,0.1950637,0.2868342,0.45251977
0.107592754,0.025773082,0.050742004,0.03615304
0.093574874,0.1642819,0.2772283,0.30267414
0.057018448,0.11969607,0.112485126,0.49309295
0.08497933,0.11371651,0.15573704,0.74431306
0.10054,0.24004108,0.3959838,0.63733155
0.008238154,0.3228331,0.6204136,0.57122946
0.07437766,0.05730659,0.105388254,0.18302703
0.012434036,0.21702689,0.09586738,0.5937568
0.066881195,0.5352463,0.57273436,0.6578517
0.037735123,0.3601285,0.36786723,0.40532166
0.0640008,0.15474798,0.14134763,0.30614582
0.043620948,0.0009147773,0.25936696,0.71349007
0.0572346,0.4363868,0.49542072,0.5423783
0.055512913,0.3985888,0.4258746,0.4399245
0.058790628,0.12112953,0.1980962,0.347455
0.13918337,0.07552025,0.15448685,0.38725016
0.125088,0.115681455,0.1948461,0.16037253
0.07838514,0.015049703,-0.01354362,-0.09639454
0.14336307,0.19504638,0.32434526,0.4129944
0.040709578,0.22374162,0.27433163,0.18270944
0.14092606,0.31278434,0.39823312,0.5492326
0.06447264,0.06440244,0.08519117,0.5135745
0.07544211,0.019644186,0.04680446,0.38039988
0.10279232,0.23179981,0.2783708,0.5814842
0.0053047724,0.009798,0.075919375,0.06349135
0.06997095,0.21369743,0.21054737,0.31030214
0.05185949,0.17325106,0.30580482,0.5417276
0.009618401,0.28995082,0.27562737,0.45212814
0.11931835,0.24575494,0.37665588,0.29037508
0.058066513,0.21121214,0.47800744,0.40389776
0.13575915,-0.054192856,0.17748307,0.04055712
0.09537819,0.075554825,0.07224044,0.32583928
0.07510007,0.2532364,0.25769776,0.33825472
0.046277937,0.034745645,0.049676016,0.32573912
0.047192488,0.06509398,0.13244747,-0.027900262
0.07181025,0.25657243,0.20260619,0.27297148
0.08052415,-0.0040923767,-0.07979096,0.40782267
0.050941918,0.22945844,0.23957786,0.3697086
0.043973356,0.057816975,0.12686469,0.314051
0.087580554,0.27285358,0.3208233,0.49011517
0.025419652,0.46235904,0.46797004,0.16208015
0.06918237,0.012649173,0.0801326,0.031086508
0.058126688,0.32200736,0.15395327,0.6241797
0.099026,0.3820359,0.40353495,0.5673015
0.1580934,0.27544728,0.26149106,0.42510897
0.06623721,0.12712404,0.2578517,0.48954898
0.103765756,0.12522547,0.26806435,0.43236652
0.028743654,0.13841508,0.104663394,0.050900556
0.034244083,0.034457203,0.2403016,0.4615848
0.08165333,0.13926236,0.17171344,0.7173389
0.1465384,0.16182469,0.17830311,0.22005647
0.11331896,0.034201887,0.1591282,0.43753895
0.05898056,0.087471865,0.16801623,0.46667382
0.07089707,0.08746846,0.10387343,0.42587602
0.008798492,-0.059448954,0.06969432,0.011264282
0.07154892,0.4646564,0.43585813,0.2423493
0.06310219,0.21672279,0.24334097,0.47802526
0.15856494,0.39401478,0.4614653,0.19253387
0.16052072,0.18536761,0.17758472,0.02556599
0.06910909,0.1193456,0.17267025,0.3421268
0.11586671,0.3085683,0.55392325,0.19039322
0.13705318,-0.07329756,-0.08657668,0.40565586
0.12515138,0.3528518,0.3376216,0.31219456
0.034710262,0.09628612,0.079385385,0.47026914
0.21123075,0.03981313,0.22363886,0.223034
0.023106435,0.034697905,0.28909785,0.2061412
0.058101933,0.23598331,0.48682708,0.4805853
0.04626307,8.382014e-05,0.11234101,0.49789688
-0.01779108,0.06307232,0.12506813,0.49363697
0.01709083,0.22095361,0.23721485,0.30696473
0.11607476,0.28974012,0.30138403,0.27840355
0.04498175,0.05891895,0.064429365,0.2853289
0.02975159,0.017883245,0.037518322,0.34097022
0.09401822,0.29141968,0.35841697,0.39673316
0.01819276,0.09992286,0.20574443,0.44303313
0.06350299,0.08051235,0.14584714,0.06673247
0.076621465,0.079690196,0.14570718,0.35305536
0.11064953,0.18977055,0.1514207,0.014411374
0.03527737,-0.016123628,0.1652655,0.027370049
0.115543336,0.33673507,0.38872367,0.52022
0.075972654,-0.025916625,0.170403,-0.011109764
0.08659252,0.17528549,0.33154342,0.46822113
0.034842916,-0.003703137,0.08126199,0.46372315
0.048420005,0.1411036,0.43937796,0.09846263
0.020329475,0.2115548,0.051823318,0.13679475
0.015389134,0.17098507,0.22735587,0.3015491
0.069084756,0.0044450616,-0.01924493,0.014080094
0.029492728,0.3646105,0.48827013,0.22346899
0.02312812,0.22001281,0.22697586,0.4044315
-0.0031728887,0.0883479,0.10791938,-0.012490046
0.033697397,0.2115425,0.28597698,0.5046513
0.10991027,0.41170618,0.4481013,0.3468099
0.0987386,0.079287216,0.2321303,0.29386792
0.078480504,0.42821136,0.44369835,0.3366841
0.13292289,0.15386541,0.3912129,0.6092583
-0.03856823,-0.021726634,0.06313653,0.35153115
0.0529497,0.31762326,0.15895163,0.6052699
0.036621377,0.033333797,0.25106385,0.15990435
0.054720413,0.100952834,0.20192862,0.06269326
0.10620806,0.5271658,0.7525239,0.9450934
0.093574874,0.1642819,0.2772283,0.020323882
0.038913723,0.17226806,0.23071726,0.62898964
0.036654223,0.26084813,0.19507363,0.29008365
0.062899485,0.117932625,0.27449125,0.6385954
0.0072944737,-0.04481711,0.284046,0.34133387
0.019671127,0.32044318,0.5244965,0.8546402
0.08716549,0.16983803,0.34200078,0.37646002
0.052418314,0.15565641,0.16565447,0.26926666
0.04342394,0.27104795,0.26464084,0.39402357
0.044764325,0.14108783,0.22871348,0.29631722
0.037321553,0.13606301,0.17479108,0.07886892
0.11436197,0.029601056,0.11208926,0.2897558
0.0940165,0.03607822,0.166894,0.31846553
0.08470667,0.11107601,0.0728276,0.29683343
-0.005629081,0.044059474,0.42785203,0.8017413
0.044858,-0.0019806165,-0.012446899,0.19472323
0.061453972,0.06359454,0.2983418,0.7018123
0.004875538,0.10870876,0.20991784,0.26425165
0.07542303,0.23951729,0.1066695,0.46427003
0.086256795,0.619537,0.63268167,0.31861833
0.039029013,0.13979429,0.2324984,0.31018806
0.071445286,0.14267853,0.5428383,0.41375476
0.0713402,0.27970093,0.13852963,0.56278974
0.03653177,0.28669342,0.6114826,0.63964987
0.038701728,0.085244805,0.17220986,0.37620196
0.045492116,0.12153619,0.17935354,0.41329882
-0.012042942,-0.023830809,0.15368143,0.23083244
0.018897148,0.3695614,0.44171435,0.34494105
0.07080148,0.04582607,0.17605405,0.5320472
0.051959917,-0.05684949,0.1907609,0.42751122
0.059919767,0.19291772,0.37303856,0.14549337
0.018897148,0.3695614,0.37625396,0.55145675
-0.020712938,0.12643158,0.15432645,0.23991092
0.069084756,0.0044450616,-0.01924493,-0.1008207
0.041930478,0.49731693,0.5736813,0.5913488
0.07637883,0.24273837,0.2737724,0.41633672
0.16746363,0.137516,0.3769503,0.19871694
-0.00282902,0.033241257,0.23734215,0.3957072
0.05854155,0.1760305,0.13414022,0.21242641
0.13388366,0.16908205,0.2845908,0.5273639
0.056606725,0.10988544,0.21340816,0.16853015
0.15825585,0.21319291,0.2505654,0.41912526
0.07973467,0.1325506,0.11308274,0.25346383
0.11546914,0.14303216,0.10708291,0.2000463
0.08140694,0.12722793,0.09781339,0.29587084
0.026096025,0.06177962,0.11986861,0.077925995
0.05944831,0.11122963,0.2701441,0.40599072
0.044431377,-0.07078796,-0.063129656,0.21681798
0.10486097,0.13583069,0.0868847,0.23088098
0.01760208,0.043060947,0.37099347,0.47348446
0.09372052,0.20692718,0.18109703,0.25209334
0.05113263,0.1280599,0.16009113,0.3017543
0.12762888,0.29698968,0.49906316,1.0
-0.053672023,-0.021726634,0.06313653,0.3462595
